Student ID,kontrola_ID,registry_list_row,Place,Neidentifikovaná,reference count,Zpracoval,kontroloval (ID + meno),Pages_or_folios,Lokalita_latinsky,Typ_lokality,Identifikace_lokality_z_poznámky,Département_or_province,Arrondissement (arrond.),Canton (cant.),Commune (comm.),y_coordinates,x_coordinates,Poznámky k doplněným souřadnicím (nejistota apod.),Kontrola text,Přesnost-studenti,y_kontrola,x_kontrola,kontrola_Department,kontrola_Arrondissement,kontrola_Canton,"kontrola (A - pôvodná lokalizácia, B - oprava)",kontrola_DZ,Precision_DZ
13,14,783,OP house,0,0.00,Slezák,14 - Švedová,,,monastery or convent,,Aveyron,Rodez,Rodez,,,,neidentifikováno,"sídlo Rodez, doplněny adm. celky + souřadnice",,,,,,,toto tu nemalo ani byť,správně Rodez OP house,
13,14,784,Rome,0,11.00,Slezák,14 - Švedová,"XXV:1v, XXV:3r–v, XXV:130v, XXV:198v–199r, XXV:219v, XXV:225v–226r, XXVI:62v, XXVI:63v",apud Romam,settlement,,,,,,,,neidentifikováno,s největší pravděpodobností myšlen Řím v Itálii,1,41.902,12.454,,,,"A - zle,  B - ok",,
13,14,785,Rophinli,1,1.00,Slezák,14 - Švedová,XXV:73v,,place (not settlement),,,,,,,,není identifikován,,,,,,,,,near Roquevidal - geocode for Roquevidal with precision 2,2
13,14,786,Roquefère,0,1.00,Slezák,14 - Švedová,XXVI:26v,de Rocafera,settlement,"Aude, cant. Mas-Cabardès. arrond. Carcassonne; Font-Réaulx, p. ",Aude,Carcassonne,Mas-Carabardes,,43.373,2.379,,OK,1,43.373,2.379,Aude,Carcassonne,Mas-Cabardès,,,
13,14,787,Roquefort,0,28.00,Slezák,14 - Švedová,"XXV:26v, XXV:31r, XXV:304v, XXVI:12v–13v, XXVI:17r–19r, XXVI:21r–v, XXVI:23v–24r, XXVI:26v, XXVI:30r, XXVI:33v–34v, XXVI:36r, XXVI:39r–40r, XXVI:41v, XXVI:42v, XXVI:43v, XXVI:33v",de Rocafort;  Rocaforti;  Ruppe Forti,settlement,"Tarn, comm. Lempaut, cant. Puylaurens, arrond. Castres; Saisimentum,",Tarn,Castres,Puylaurens,Lempaut,,,V této oblasti mi to žádné město nenašlo,doplněny souřadnice,1,43.518,2.063,Tarn,Castres,Puylaurens,"A - nenašiel, B - super",,
13,14,789,Roquemaure,0,2.00,Slezák,14 - Švedová,"XXV:182v, XXV:183v",de Roquamaura,settlement,"Tarn, comm. Montredon-Labessonnié, ch.-lieu., arrond. Castres; DTF.",Tarn,Castres,Montredon-Lebessonnié,Montredon-Lebessonnié,43.814,1.623,,"doplněn canton, opraveny souřadnice (z Cassiniho mapy)",2,43.740,2.316,Tarn,Castres,Montredon-Labessonnié,"A - zle,  B - ok",,
13,14,790,Roquevidal,0,68.00,Slezák,14 - Švedová,"XXV:49r, XXV:68v–71v, XXV:72v–74v, XXV:75v, XXV:76v–77r, XXV:79v, XXV:81r–v, XXV:84v, XXV:90r–v, XXV:92v–93v, XXV:94v–95v, XXV:96v–97v, XXV:102r–103r, XXV:105r–106v, XXV:107v–108r, XXV:109v–112v, XXV:114v–115r, XXV:116r, XXV:117r–117v, XXV:121r–122r, XXV:123r, XXV:124r–124v, XXV:142r, XXV:152v, XXV:155r–v, XXV:159r, XXV:160r, XXV:nearby, XXV:68v, XXVI:churchofTressanz, XXV:71v",de Rocavidal;  Rupe Vitali;  Rupe Vitalis,settlement,"Tarn, cant. Cuq-Toulza, arrond. Castres; Font-Réaulx, p. .",Tarn,Castres,Cuq-Toulza,,43.625,1.862,,OK,1,43.625,1.862,Tarn,Castres,Cuq-Toulza,,,
13,14,793,Roqueville,0,28.00,Slezák,14 - Švedová,"XXV:130r–v, XXV:131v, XXV:134r–135r, XXV:242v–243r, XXV:297v, XXV:301r, XXV:311v, XXV:317r–317v, XXV:322r–323r, XXV:324r–324v, XXVI:1r–v, XXVI:30r, XXVI:54v–55v, XXVI:69v–71r",de Rochavilla;  Rochovilla;  Rocovila,settlement,"Haute-Garonne, comm. and cant. Montgiscard, arrond. Toulouse; FontRéaulx, p. ",Haute-Garonne,Toulouse,Montgiscard,Montgiscarcd,43.458,1.575,,"y-ová souřadnice 43.458 -> 43,445",1,43.445,1.575,Haute-Garonne,Toulouse,Montgiscard,"A - skoro dobre, B - opravené",,
13,14,794,Rosciate,0,0.00,Slezák,14 - Švedová,,,settlement,,,,,,,,neidentifikováno,OK,,,,,,,,,
13,14,795,Rosergue,1,1.00,Slezák,14 - Švedová,XXV:36v,,settlement,,,,,,,,neidentifikováno,,,,,,,,,,3
13,14,796,Rouaix,0,0.00,Slezák,14 - Švedová,,,settlement,,,,,,,,neidentifikováno,OK,,,,,,,,,
13,14,797,Roucayrols,0,1.00,Slezák,14 - Švedová,XXV:186r,de Rocairol,settlement,"There are two hamlets in the vicinity of this name. Duvernoy, ‘Cathares et faidits’, , identifies this as a hamlet of Montredon-Labessonnié, but the hamlet of Saint-Pierre-de-Trivisy is nearer to Cabès; DTF.",Tarn,Albi,Alban,,43.742,2.478,Asi,"doplněny adm. jednotky, opraveny souřadnice",1,43.941,2.470,Tarn,Albi,Alban,,,
13,14,798,Roudes,0,0.00,Slezák,14 - Švedová,,,settlement,"See the listing of Rodes, Rodès, Roudes and Roudès in DTF. Duvernoy, Registre, p. 87, prefers a location in the Ariège.",,,,,,,neidentifikováno,"OK, viz Rodés",,,,,,,,,
13,14,799,Roudès,0,0.00,Slezák,14 - Švedová,,,settlement,"See the listing of Rodes, Rodès, Roudes and Roudès in DTF. Duvernoy, Registre, p. 87, prefers a location in the Ariège.",,,,,,,neidentifikováno,"OK, viz Rodés",,,,,,,,,
13,14,800,Rouergue,0,5.00,Slezák,14 - Švedová,"XXV:9v, XXV:179r, XXV:206v, XXV:190v, XXV:206v",,region-large,,,,,,,,neidentifikováno,"viz Rodez, jako centroid hist. provincie sídlo Rodez",2,44.351,2.574,Aveyron,Rodez,Rodez,,,
13,14,802,Rouffiac,0,5.00,Slezák,14 - Švedová,"XXV:20r–v, XXV:23r–v, XXV:20v",de Rofiaco,settlement,"Perhaps Tarn-et-Garonne, comm. Saint-Nazaire-de-Valentane, cant. Bourg-du-Visa, arrond. Castelsarrasin. There are several places called Rouffiac and one Ruffiac in Languedoc; DTF.",Tarn,Castelsarrasin,Bourg-du-Visa,Saint-Nazaire-de-Valentane,43.883,2.069,Pravděpodobně,"doplněny adm. jednotky, opraveny souřadnice",2,44.240,1.006,Tarn-et-Garonne,Castelsarrasin,Bourg-de-Visa,"A - zle, je to mimo adm.zaradenia, B - na opravenom mieste nič nieje, doplený centroid",,3
13,14,804,Roumégoux,0,3.00,Slezák,14 - Švedová,"XXV:184v–185r, XXV:186v",de Romegos,settlement,"Tarn, cant. Réalmont, arrond. Albi; DTF.",Tarn,Albi,Réalmont,,43.803,2.261,,OK,1,43.803,2.261,Tarn,Albi,Réalmont,,,
14,15,805,Roumens,0,9.00,,15 - Vilímková,"XXV:26r, XXV:27r–28r, XXV:30r, XXV:280v, XXV:283v, XXVI:6v, XXVI:30r",de Romenx,settlement,"Probably Saint-Félix-de-Lauragais: Haute-Garonne, comm. Roumens, cant. Revel, arrond. Toulouse; Font-Réaulx,",Haute-Garonne,Toulouse,Revel,Roumens,43.463,1.928,,ok,1,43.463,1.928,Haute-Garonne,Toulouse,Revel,,,
14,15,806,Rousergues,0,0.00,,15 - Vilímková,,,settlement,"Rosergue has not been identified. DTF lists possible places in the départements of Tarn and Tarn-et-Garonne:Rousergues, Roussergue and Roussergues.",-,-,-,-,,,neidentifikováno,ok - neidentifikováno,,,,,,,,,3
14,15,807,Roussergue,0,0.00,,15 - Vilímková,,,settlement,"Rosergue has not been identified. DTF lists possible places in the départements of Tarn and Tarn-et-Garonne:Rousergues, Roussergue and Roussergues.",-,-,-,-,,,neidentifikováno,ok - neidentifikováno,,,,,,,,,3
14,15,808,Roussergues,0,0.00,,15 - Vilímková,,,settlement,"Rosergue has not been identified. DTF lists possible places in the départements of Tarn and Tarn-et-Garonne:Rousergues, Roussergue and Roussergues.",-,-,-,-,,,neidentifikováno,ok - neidentifikováno,,,,,,,do tohoto sa nejdem púšťať,,3
14,15,809,Roussilles,0,2.00,,15 - Vilímková,"XXV:292r, XXV:295v",de Rossilhas;  Rossiliis,settlement,"Common place-name; DTF. Guilabert of Rossilas, formerly of Saissac, deposed in front of Ferrier, admitting contacts with heretics beginning around 1224, when the hereticWilliam Bernard of Airoux had him under medical care for half a year at Saissac; D24, f. 103r–108r. He was denounced by Sicard Lunel in his confession of around 1254; Duvernoy, ‘Mss 124 et 202 des Archives Dép. de la Haute-Garonne’",-,-,-,-,,,"běžný název pro místa, neidentifikováno. V současné mapě ""Les Rousilles"" - název ulice v sídle Colondannes ",ok,,,,,,,,,3
14,15,810,Rouvenac,0,1.00,,15 - Vilímková,XXV:319v,de Rovenato,settlement,"Aude, cant. Quillan, arrond. Limoux; Font-Réaulx",Aude,Limoux,Quillan,-,42.937,2.146,,ok,1,42.937,2.146,Aude,Limoux,Quillan,,,
14,15,811,Rouzégas,0,1.00,,15 - Vilímková,XXVI:68v,de Razengas,settlement,"Tarn, comm. La Bastide-Saint-Georges, cant. Lavaur, arrond. Castres",Tarn,Castres,Lavaur,La Bastide-Saint-Georges,,,v současné mapě již nelze podle tohoto názvu nalézt,ok - tomuto názvu odpovídá v současné mapě jen ulice,2,43.707,1.782,Tarn,Castres,Lavaur,B - bez snahy aspoň o centroid,,
14,15,812,Rouzet,0,3.00,,15 - Vilímková,"XXV:186r, XXVI:46v, XXVI:41v",de Roseto,place (not settlement),The Pech de Rouzet is 3km from Montalzat; DTF.,Tarn-et-Garonne,Montauban,Montpezat-de-Quercy,-,,,v současné mapě již nelze podle tohoto názvu nalézt; administrativní jednotky přiřazeny podle sídla Montalzat,ok,2,44.208,1.500,Tarn-et-Garonne,Montauban,Montpezat-de-Quercy,"ťažko identifikovať, B - mohla byť snaha aspoň o centroid ",,
14,15,814,of Rubeo,1,3.00,,15 - Vilímková,XXVI:64r–65r,,settlement,"Deponents from Saint-Germier questioned in  refer to him as Peter
(Petrus) Rog. His sisters were Na Dias and Ramunda, wife of Arnold Taravel of
Cessales; Toulouse , f.  v",,,,,,,,,,,,,,,"netuším, možno to je mimo FR",,4
14,15,815,Ruffiac,0,0.00,,15 - Vilímková,,,settlement,"Perhaps Tarn-et-Garonne, comm. Saint-Nazaire-de-Valentane, cant. Bourg-du-Visa, arrond. Castelsarrasin. There are several places called Rouffiac and one Ruffiac in Languedoc; DTF.",Lot-et-Garonne,Marmande,Bouglon,-,44.362,0.033,,přepsány souřadnice,2,44.224,1.012,Tarn-et-Garonne,Castelsarrasin,Bourg-de-Visa,"A, B - zlá lokalizácia, prepísané podľa popisu",,3
14,15,816,Sabart river,0,0.00,,15 - Vilímková,,,river,Area of the river Sabart in the Ariège département,Ariège,-,-,-,,,v současné mapě již nelze podle tohoto názvu nalézt,ok,,,,,,,centroid by bol moc velky,,
14,15,817,Sabarthès region,0,6.00,,15 - Vilímková,"XXV:143v, XXV:145r, XXV:304r, XXV:330r–v, XXVI:44v",de Savartes;  Savartesio,region-large,Area of the river Sabart in the Ariège département,Ariège,-,-,-,,,v současné mapě již nelze podle tohoto názvu nalézt,ok,,,,,,,centroid by bol moc velky,,
14,15,818,Sabina diocese,0,0.00,,15 - Vilímková,,,region-large,"Guy Foulques became archbishop of Narbonne October 10 1259 and cardinal bishop of Sabina December 1261, and he was pope, under the name Clement IV, February 5 1265 –November 29 1268. Little can be brought to bear upon the plausibility of these claims apart from the length of the vacancies.The papal conclave had lasted long enough (October 1264 –February 1265) for all sorts of behind the scenes activities. By contrast, the vacancy at Narbonne only lasted five days. See Y. Dossat, ‘Gui Foucois, enqueteur-reformateur, archeveque et pape (Clement IV)’, CaF 7 (1972)",-,-,-,-,,,římskokatolická diecéze,ok,,,,,,,,,
14,15,819,Saint-Agnan,0,1.00,,15 - Vilímková,XXV:112v,apud Sanctum Anhanum,settlement,"Tarn, cant. Lavaur, arrond. Castres; Font-Réaulx",Tarn,Castres,Lavaur,-,43.695,1.733,,ok,1,43.695,1.733,Tarn,Castres,Lavaur,,,
14,15,820,Saint-Alain,0,1.00,,15 - Vilímková,XXV:91r,de Sancto Alano,settlement,"Saint-Alain-le-Vieux, Tarn, comm. and cant. Lavaur, arrond. Castres; Font-Réaulx,",Tarn,Castres,Lavaur,Lavaur,43.669,1.822,,ok,1,43.669,1.822,Tarn,Castres,Lavaur,,,
14,15,821,Saint-Amans church,0,1.00,,15 - Vilímková,XXV:163r,ecclesiam Sancti Amancii,church,One of the places called Saint-Amans is 2km from Saint-Paul-Cap-de-Joux;DTF.,Tarn,Castres,Saint-Paul-Cap-de-Joux,-,43.636,1.962,"Saint Amans označuje více míst (adres?), y-ová souřadnice také 1.961",ok,1,43.636,1.962,Tarn,Castres,Saint-Paul-Cap-de-Joux,,,
14,15,822,Saint-Antoine-de-Viennois,0,1.00,,15 - Vilímková,XXV:327r,ad Sanctum Anthonium Viennensem,settlement,"Saint-Antoine-de-Viennois, pilgrimage centre: Isère, cant. Saint-Marcellin, arrond. Grenoble; DTF.",Isère,Grenoble,Saint-Marcellin,-,45.176,5.216,dnešní název Saint-Antoine-l'Abbaye,ok,1,45.176,5.216,Isère,Grenoble,Saint-Marcellin,,,
14,15,823,Saint-Antonin,0,5.00,,15 - Vilímková,"XXV:58v, XXV:54v, XXV:55v, XXV:58v, XXV:60v",apud villam Sancti Antonii;  Antonini,settlement,"Tarn-et-Garonne, ch.-lieu, arrond. Montauban; Saisimentum,",Tarn-et-Garonne,Montauban,Sain-Antonin-Noble-Val,-,44.151,1.756,"více míst odpovídající názvu, toto se nejvíc blíží popisu",ok,1,44.151,1.756,Tarn-et-Garonne,Montauban,Saint-Antonin-Noble-Val,,,
14,15,826,Sainte-Camelle,0,1.00,,15 - Vilímková,XXVI:76r,inter … et Sanctam Camellam,settlement,"Aude, cant. Salles-sur-l’Hers, arrond. Carcassonne; Font-Réaulx,",Aude,Carcassonne,Salles-sur-l’Hers,-,43.27,1.804,,ok,1,43.270,1.804,Aude,Carcassonne,Salles-sur-l'Hers,,,
14,15,827,Sainte-Foi,0,0.00,,15 - Vilímková,,,settlement,-,-,-,-,-,,,zmíněno jako jiný přepis názvu Sainte-Foy,ok,,43.543,1.610,Haute-Garonne,Toulouse,Lanta,,"totožné se Sainte-Foy, přebírám souřadnice odtud",
14,15,828,Sainte-Foy-d’Aigrefeuille,0,16.00,,15 - Vilímková,"XXV:10v, XXV:12v, XXV:135v, XXV:269r, XXV:282r, XXV:293r, XXV:296v, XXV:314r–v, XXV:317r, XXV:322r, XXV:328r, XXVI:1r, XXVI:62r, XXVI:71r–v",de Sancta Fide,settlement,"There are several Sainte-Foi and Sainte-Foy, but this seems to be Sainte-Foy-d’Aigrefeuille, Haute-Garonne, cant. Lanta, arrond. Toulouse; Font-Réaulx",Haute-Garonne,Toulouse,Lanta,-,43.543,1.61,,ok,1,43.543,1.610,Haute-Garonne,Toulouse,Lanta,,,
14,15,829,Saint-Émilion OP house,0,0.00,,15 - Vilímková,,,monastery or convent,nezmíněno,Gironde,Libourne,Libourne,-,44.896,-0.156,,ok,1,44.896,-0.156,,,,,,
14,15,830,Saintes,0,10.00,,15 - Vilímková,"XXV:173v, XXVI:4v–5r, XXVI:22v, XXVI:30v, XXVI:32v, XXVI:35v, XXVI:44v, XXVI:56v–57r",de Sanctis,settlement,"Haute-Garonne, comm. Lagrâce-Dieu, comm. Auterive, arrond. Muret; Font-Réaulx,",Haute-Garonne,Muret,Saint-Lys,Lagrâce-Dieu/Auterive,43.493,1.145,podle popisu se jedná o Sainte-Foy De Peyrolieres,ok,1,43.493,1.145,Haute-Garonne,Muret,Saint-Lys,,,
14,15,831,Sainte-Sabine church,0,2.00,,15 - Vilímková,"XXV:22v, XXV:23r",ecclesiam Sanctae Savinae,church,"Sainte-Sabine, Tarn-et-Garonne, comm. and cant. Saint-Antonin-Noble-Val, ch-lieu cant., arrond. Montauban",Tarn-et-Garone,Montauban,Saint-Antonin-Noble-Val,Saint-Antonin-Noble-Val,47.192,4.625,,ok,1,47.192,4.625,Côte-d'Or,Beaune,Pouilly-en-Auxois,,,
14,15,832,Saint-Félix in the Astarac area,0,1.00,,15 - Vilímková,XXV:223v,apud Sanctum Foelicem in Astaraco,settlement,Not identified,-,-,-,-,,,,ok,,,,,,,,,4
14,15,833,Saint-Félix-Lauragais,0,14.00,,15 - Vilímková,"XXV:5r, XXV:79r, XXV:91v, XXV:98v–99v, XXVI:39r, XXVI:77r, XXV:5r, XXV:91v, XXV:93r, XXV:146r, XXV:307v, XXV:316r",de Sancto Felice;  Foelice,settlement,"Haute-Garonne, comm. Saint-Félix-Lauragais, cant. Revel, arrond. Toulouse, or Aude, cant. Alaigne, arrond. Limoux",Haute-Garonne,Toulouse,Revel,Saint-Félix-Lauragais,43.449,1.887,,ok,1,43.449,1.887,Haute-Garonne,Toulouse,Revel,,,
14,15,838,Saint-Flour,0,1.00,,15 - Vilímková,XXV:38v,de Sancto Flore,settlement,"Probably Haute-Garonne, comm. Fontenilles, cant. Saint-Lys, arrond. Muret; Saisimentum, p. 470; DTF.",Haute-Garonne,Muret,Saint-Lys,Fontenilles,,,"v současné mapě několik sídel s názvem Saint-Flour, žádné však neodpovdíá administrativnímu zařazení z poznámky.",připsány souřadnice centra města,2,43.514,1.147,Haute-Garonne,Muret,Saint-Lys,"B - tá oprava je zlá, mesto neleží v adm. celku, doplnený centroid",,
14,15,839,Saint-Gaudens: OP house,0,0.00,,15 - Vilímková,,,monastery or convent,-,Haute-Garonne,Saint-Gaudens,-,-,43.108,0.725,souřadnice kostela v centrálním sídle(Saint-Gaudens) regionu(arrondisment).,ok,1,43.108,0.725,Haute-Garonne,Saint-Gaudens,Saint-Gaudens,,,
14,15,840,Saint-Geniès,0,1.00,,15 - Vilímková,XXV:147r,de Sancto Genesio,settlement,"Sanctus Genesius is the Latin form of many Languedoc place-names, Saint-Geniès, Saint-Géniès, Saint-Genès and Saint-Génis;",Haute-Garonne,Toulouse,Toulouse 15e Canton,-,43.683,1.485,"v současné i Cassiniho mapě více míst s alternativou tohoto názvu, vybráno to, co se blížilo popisu (zmiňováno v souvislosti s Toulouse).",ok,1,43.683,1.485,Haute-Garonne,Toulouse,Toulouse 15e Canton,,,
14,15,841,Saint-Germain,0,2.00,,15 - Vilímková,"XXV:137v, XXV:200r",de Sancto Germano,settlement,"Saint-Germain-des-Prés, Tarn, cant. Puylaurens, arrond. Castres; Font-Réaulx, p. 1036",Tarn,Castres,Puylaurens,-,43.562,2.066,,ok,1,43.562,2.066,Tarn,Castres,Puylaurens,,,
14,15,842,Saint-Germier,0,11.00,,15 - Vilímková,"XXVI:58r, XXVI:63v–66r, XXVI:67r–v, XXVI:68v–69r",de Sancto Germerio,settlement,"Not found in ACP. Saint-Germier, probably either Haute-Garonne, cant. Villefranche-de-Lauragais, arrond. Toulouse, or Tarn, comm. Teyssode, cant. Saint-Paul-cap-de-Joux, arrond. Castres; Font-Réaulx",Haute-Garonne/Tarn,Toulouse/Castres,Villefranche-de-Lauragais/Saint-Paul-cap-de-Joux,-/Teyssode,43.47/43.658,1.732/1.901,místu odpovídají dvě lokality s podobnou váhou,přepsány souřadnice,,,,,,,"B - toto bolo podivne prepísané, ani editor nevie, ktorá z 2 lokalít to bola",,
14,15,843,Saint-Julia,0,0.00,,15 - Vilímková,,,settlement,-,Haute-Garonne,Toulouse,Revel,-,43.49,1.898,,ok,1,43.490,1.898,Haute-Garonne,Toulouse,Revel,A - ťažko skontrolovať (nemá referencie),,
14,15,844,Saint-Julien,0,0.00,,15 - Vilímková,,,settlement,-,-,-,-,-,,,"v mapě více míst s tímto názvem, nelze určit, které by mohlo být myšleno.",ok,,,,,,,ok,,
14,15,845,Saint-Laurent,0,2.00,,15 - Vilímková,"XXV:70r, XXV:146v",de Sancto Laurentio,settlement,"Tarn, comm. Garrigues, cant. Lavaur, arrond. Castres; Saisimentum,",Tarn,Castres,Lavaur,Garrigues,,,v současné mapě nelze nalézt,ok,2,43.699,1.789,Tarn,Castres,Lavaur,B - aspoň centroid sa dal použiť,,
14,15,846,Saint-Lizier,0,2.00,,15 - Vilímková,"XXV:225r, XXV:226r",de Sancto Licerio,settlement,"Ariège, ch.-lieu cant., arrond. Saint-Girons; Font-Réaulx",Ariège,Saint-Girons,Saint-Lizier,-,43.002,1.137,"dva kostely, souřadnice vycházejí u katedrály Saint-Lizier",ok,1,43.002,1.137,Ariège,Saint-Girons,Saint-Lizier,,,
14,15,847,Saint-Martin d’Auragne,0,1.00,,15 - Vilímková,XXV:154v,apud Sanctum Martinum Darengat,settlement,"Haute-Garonne, cant. Nailloux, arrond. Toulouse",Haute-Garonne,Toulouse,Nailloux,-,,,v současné mapě nelze nalézt,ok,1,43.391,1.502,Haute-Garonne,Toulouse,Nailloux,"A, B - to, že neexistuje na súčasnej mape, neznamená, že sa to nedá lokalizovať",,
14,15,848,Saint-Martin-Lalande,0,6.00,,15 - Vilímková,"XXV:18r, XXV:141r, XXV:144r, XXV:145v, XXV:301r, XXVI:21v",de Sancto Martino de Landa,settlement,"Aude, cant.Castelnaudary-Sud, arrond.Carcassonne;",Aude,Carcassonne,Castelnaudary-Sud,-,43.299,2.021,,ok,1,43.299,2.021,Aude,Carcassonne,Castelnaudary-Sud,,,
14,15,849,Saint-Martin-le-Vieil,0,1.00,,15 - Vilímková,XXVI:30r,de Sancto Martino Veteri,settlement,"Aude, cant. Alzonne, ch.-lieu cant., arrond. Carcassonne",Aude,Carcassonne,Alzonne,-,43.294,2.145,,ok,1,43.294,2.145,Aude,Carcassonne,Alzonne,,,
14,15,850,Saint-Maurice church,0,2.00,,15 - Vilímková,"XXV:24v, XXV:25v",de ecclesia Sancti Mauricii,church,"Perhaps Saint-Maurice-en-Quercy, cant. Lacapelle-Marival, ch.-lieu cant., arrond. Figeac",Lot,Figeac,Lacapelle-Marival,-,44.743,1.947,,ok,1,44.743,1.947,Lot,Figeac,Lacapelle-Marival,,,3
14,15,851,Saint-Maurice-en-Quercy,0,0.00,,15 - Vilímková,,,settlement,,Lot,Figeac,Lacapelle-Marival,-,44.743,1.947,,ok,1,44.743,1.947,Lot,Figeac,Lacapelle-Marival,,,
14,15,852,Saint-Michel,0,5.00,,15 - Vilímková,"XXV:29r, XXV:30r–31r, XXVI:6v",de Sancto Michaele,settlement,"Saint-Michel: Tarn, comm. Sorèze, cant. Dourgne, arrond. Castres; Saisimentum,",Tarn,Castres,Dourgne,Sorèze,,,v současné mapě na místě historického výskytu již neexistuje,připsány souřadnice,1,43.167,1.085,Haute-Garonne,Muret,Cazères,B - ok,,
14,15,853,Saint-Nauphary,0,0.00,,15 - Vilímková,,,settlement,"Tarn-et-Garonne, cant. Villebrumier, ch.-lieu cant., arrond. Montauban; Font-Réaulx,",Tarn-et-Garonne,Montauban,Villebrumier,-,43.964,1.427,"v sídle se nenachází kostel, souřadnice se vztahují k radnici",ok,1,43.964,1.427,Tarn-et-Garonne,Montauban,Villebrumier,,,
14,15,854,Saint-Papoul,0,1.00,,15 - Vilímková,XXVI:38r,de Sancto Paplo’,settlement,"Aude, cant. Castelnaudary-Nord, arrond. Carcassonne; Font-Réaulx,",Aude,Carcassonne,Castelnaudary-Nord,-,43.331,2.034,,ok,1,43.331,2.034,Aude,Carcassonne,Castelnaudary-Nord,,,
14,15,855,Saint-Paul-Cap-de-Joux,0,53.00,,15 - Vilímková,"XXV:32r, XXV:68v, XXV:69v, XXV:78r–79r, XXV:100r, XXV:101r, XXV:102r–103r, XXV:104r, XXV:119r–120r, XXV:144v, XXV:151v–152r, XXV:153v–154r, XXV:155v, XXV:156v, XXV:157v, XXV:159v, XXV:162v–163r, XXV:173v, XXV:208v–209r, XXV:212r–213r, XXV:235v, XXV:243v–244r, XXV:245v, XXV:284r, XXV:300r, XXV:303r–v, XXV:307r, XXVI:5v, XXVI:20v, XXVI:22r, XXVI:29v, XXVI:30v, XXVI:39r, XXV:155v, XXV:84r, XXV:101r, XXV:101v, XXV:297v, XXV:103r",de Sancto Paulo;  Sancto Paulo de Cadaiovis,settlement,"Tarn, cant. and arrond. Castres; Font-Réaulx,",Tarn,Castres,Castres,-,43.648,1.975,v současné mapě je sídlo zařazeno do cantonu Saint-Paul-Cap-de-Joux,ok,1,43.648,1.975,Tarn,Castres,Saint-Paul-Cap-de-Joux,,,
14,15,861,Saint-Paulet,0,2.00,,15 - Vilímková,"XXV:143r, XXV:301v",de Sancto Paulo de Corpore Sancto,settlement,"Saint-Paulet: Aude, cant. Castelnaudary-Nord, arrond. Carcassonne; Font-Réaulx,",Aude,Carcassonne,Castelnaudary-Nord,-,43.407,1.878,,ok,1,43.407,1.878,Aude,Carcassonne,Castelnaudary-Nord,,,
14,15,862,Saint-Perdouls,0,1.00,,15 - Vilímková,XXV:121r,de Sancto Pardols,settlement,"Tarn, comm. Algans, cant. Cuq-Toulza, arrond. Castres, 3km S of Roquevidal; Font-Réaulx",Tarn,Castres,Cuq-Toulza,Algans,,,v současné mapě na místě historického výskytu již neexistuje,ok,1,43.601,1.866,Tarn,Castres,Cuq-Toulza,"A, B - to, že neexistuje na súčasnej mape, neznamená, že sa to nedá lokalizovať",,
14,15,863,Saint-Pierre,0,1.00,,15 - Vilímková,XXV:254v,de Sancto Petro,settlement,Very common place-name; DTF.,-,-,-,-,,,"velmi běžný název, z popisu se nedá určit, kterému místu náleží (možná blízkost měst Toulouse nebo Bordeaux)",ok,,,,,,,,,3
14,15,864,Saint-Pierre-Livron,0,0.00,,15 - Vilímková,,,settlement,"There are several places close to Caylus, Lacapelle-Livron, Notre-Dame de Livron and Saint-Pierre-Livron (Tarn-et-Garonne, ch.-lieu Caylus);",Tarn-et-Garonne,Montauban,Caylus,-,44.249,1.775,název sídla Saint-Pierre-de-Livron,ok,,,,,,,"B - zlá lokalizácia (44.25	1.78), popis hovorí o nejasnej lokalizácií",,
14,15,865,Saint-Quirc,0,0.00,,15 - Vilímková,,,settlement,"Saint-Quirin in the Moselle is unlikely. Perhaps a mistake for Saint-Quirc, one in Ariège, another in Aude; DTF.",Ariège,Palmiers,Saverdun,-,47.275,1.5,,ok,,,,,,,"B - zlá lokalizácia (47.28        1.50), popis hovorí o nejasnej lokalizácií",,3
14,15,866,Saint-Quirin,0,1.00,,15 - Vilímková,XXVI:11r,de Sancto Quirino,settlement,"Saint-Quirin in the Moselle is unlikely. Perhaps a mistake for Saint-Quirc, one in Ariège, another in Aude; DTF.",,,,,,,,přidány souřadnice,,,,,,,"B - zlá oprava (48.61	7.07), popis hovorí o nejasnej lokalizácií",,3
14,15,867,Saint-Romain,0,5.00,,15 - Vilímková,"XXV:49r, XXV:302r, XXV:304v, XXV:327v, XXVI:1v",de Sancto Romano,settlement,"This could mean from the area of the church of Saint-Romain in Toulouse (Mundy, Society, p. 8), or one of the places called Saint-Romain and Saint-Rome. Prominent among the latter is Saint-Rome, Haute-Garonne, cant. Villefranchede- Lauragais, arrond. Toulouse; Font-Reaulx",,,,,,,podle popisu se nedá sídlo jednoznačně určit,ok,,,,,,,,,3
14,15,868,Saint-Rome,0,3.00,,15 - Vilímková,"XXV:72r, XXV:135v, XXV:142r",de Sancto Romano,settlement,"This could mean from the area of the church of Saint-Romain in Toulouse (Mundy, Society, p. 8), or one of the places called Saint-Romain and Saint-Rome. Prominent among the latter is Saint-Rome, Haute-Garonne, cant. Villefranchede- Lauragais, arrond. Toulouse; Font-Reaulx",Haute-Garonne,Toulouse,Villefranchede-Lauragais,-,43.414,1.676,,ok,1,43.414,1.676,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,3
